province,city,county,code
广东省,河源市,连平县,441623000000
广东省,河源市,和平县,441624000000
广东省,河源市,东源县,441625000000
广东省,阳江市,市辖区,441701000000
广东省,阳江市,江城区,441702000000
广东省,阳江市,阳东区,441704000000
广东省,阳江市,阳西县,441721000000
广东省,阳江市,阳春市,441781000000
广东省,清远市,市辖区,441801000000
广东省,清远市,清城区,441802000000
广东省,清远市,清新区,441803000000
广东省,清远市,佛冈县,441821000000
广东省,清远市,阳山县,441823000000
广东省,清远市,连山壮族瑶族自治县,441825000000
广东省,清远市,连南瑶族自治县,441826000000
广东省,清远市,英德市,441881000000
广东省,清远市,连州市,441882000000
广东省,潮州市,市辖区,445101000000
广东省,潮州市,湘桥区,445102000000
广东省,潮州市,潮安区,445103000000
广东省,潮州市,饶平县,445122000000
广东省,揭阳市,市辖区,445201000000
广东省,揭阳市,榕城区,445202000000
广东省,揭阳市,揭东区,445203000000
广东省,揭阳市,揭西县,445222000000
广东省,揭阳市,惠来县,445224000000
广东省,揭阳市,普宁市,445281000000
广东省,云浮市,市辖区,445301000000
广东省,云浮市,云城区,445302000000
广东省,云浮市,云安区,445303000000
广东省,云浮市,新兴县,445321000000
广东省,云浮市,郁南县,445322000000
广东省,云浮市,罗定市,445381000000
宁夏回族自治区,NA,NA,64
宁夏回族自治区,银川市,NA,640100000000
宁夏回族自治区,石嘴山市,NA,640200000000
宁夏回族自治区,吴忠市,NA,640300000000
宁夏回族自治区,固原市,NA,640400000000
宁夏回族自治区,中卫市,NA,640500000000
宁夏回族自治区,银川市,市辖区,640101000000
宁夏回族自治区,银川市,兴庆区,640104000000
宁夏回族自治区,银川市,西夏区,640105000000
宁夏回族自治区,银川市,金凤区,640106000000
宁夏回族自治区,银川市,永宁县,640121000000
宁夏回族自治区,银川市,贺兰县,640122000000
宁夏回族自治区,银川市,灵武市,640181000000
宁夏回族自治区,石嘴山市,市辖区,640201000000
宁夏回族自治区,石嘴山市,大武口区,640202000000
宁夏回族自治区,石嘴山市,惠农区,640205000000
宁夏回族自治区,石嘴山市,平罗县,640221000000
宁夏回族自治区,吴忠市,市辖区,640301000000
宁夏回族自治区,吴忠市,利通区,640302000000
宁夏回族自治区,吴忠市,红寺堡区,640303000000
宁夏回族自治区,吴忠市,盐池县,640323000000
宁夏回族自治区,吴忠市,同心县,640324000000
宁夏回族自治区,吴忠市,青铜峡市,640381000000
宁夏回族自治区,固原市,市辖区,640401000000
宁夏回族自治区,固原市,原州区,640402000000
宁夏回族自治区,固原市,西吉县,640422000000
宁夏回族自治区,固原市,隆德县,640423000000
宁夏回族自治区,固原市,泾源县,640424000000
宁夏回族自治区,固原市,彭阳县,640425000000
宁夏回族自治区,中卫市,市辖区,640501000000
宁夏回族自治区,中卫市,沙坡头区,640502000000
宁夏回族自治区,中卫市,中宁县,640521000000
宁夏回族自治区,中卫市,海原县,640522000000
江西省,NA,NA,36
江西省,南昌市,NA,360100000000
江西省,景德镇市,NA,360200000000
江西省,萍乡市,NA,360300000000
江西省,九江市,NA,360400000000
江西省,新余市,NA,360500000000
江西省,鹰潭市,NA,360600000000
江西省,赣州市,NA,360700000000
江西省,吉安市,NA,360800000000
江西省,宜春市,NA,360900000000
江西省,抚州市,NA,361000000000
江西省,上饶市,NA,361100000000
江西省,南昌市,市辖区,360101000000
江西省,南昌市,东湖区,360102000000
江西省,南昌市,西湖区,360103000000
江西省,南昌市,青云谱区,360104000000
江西省,南昌市,青山湖区,360111000000
江西省,南昌市,新建区,360112000000
江西省,南昌市,红谷滩区,360113000000
江西省,南昌市,南昌县,360121000000
江西省,南昌市,安义县,360123000000
江西省,南昌市,进贤县,360124000000
江西省,景德镇市,市辖区,360201000000
江西省,景德镇市,昌江区,360202000000
江西省,景德镇市,珠山区,360203000000
江西省,景德镇市,浮梁县,360222000000
江西省,景德镇市,乐平市,360281000000
江西省,萍乡市,市辖区,360301000000
江西省,萍乡市,安源区,360302000000
江西省,萍乡市,湘东区,360313000000
江西省,萍乡市,莲花县,360321000000
江西省,萍乡市,上栗县,360322000000
江西省,萍乡市,芦溪县,360323000000
江西省,九江市,市辖区,360401000000
江西省,九江市,濂溪区,360402000000
江西省,九江市,浔阳区,360403000000
江西省,九江市,柴桑区,360404000000
江西省,九江市,武宁县,360423000000
江西省,九江市,修水县,360424000000
江西省,九江市,永修县,360425000000
江西省,九江市,德安县,360426000000
江西省,九江市,都昌县,360428000000
江西省,九江市,湖口县,360429000000
江西省,九江市,彭泽县,360430000000
江西省,九江市,瑞昌市,360481000000
江西省,九江市,共青城市,360482000000
江西省,九江市,庐山市,360483000000
江西省,新余市,市辖区,360501000000
江西省,新余市,渝水区,360502000000
江西省,新余市,分宜县,360521000000
江西省,鹰潭市,市辖区,360601000000
江西省,鹰潭市,月湖区,360602000000
江西省,鹰潭市,余江区,360603000000
江西省,鹰潭市,贵溪市,360681000000
江西省,赣州市,市辖区,360701000000
江西省,赣州市,章贡区,360702000000
江西省,赣州市,南康区,360703000000
江西省,赣州市,赣县区,360704000000
江西省,赣州市,信丰县,360722000000
江西省,赣州市,大余县,360723000000
江西省,赣州市,上犹县,360724000000
江西省,赣州市,崇义县,360725000000
江西省,赣州市,安远县,360726000000
江西省,赣州市,定南县,360728000000
江西省,赣州市,全南县,360729000000
江西省,赣州市,宁都县,360730000000
江西省,赣州市,于都县,360731000000
江西省,赣州市,兴国县,360732000000
江西省,赣州市,会昌县,360733000000
江西省,赣州市,寻乌县,360734000000
江西省,赣州市,石城县,360735000000
江西省,赣州市,瑞金市,360781000000
江西省,赣州市,龙南市,360783000000
江西省,吉安市,市辖区,360801000000
江西省,吉安市,吉州区,360802000000
江西省,吉安市,青原区,360803000000
江西省,吉安市,吉安县,360821000000
江西省,吉安市,吉水县,360822000000
江西省,吉安市,峡江县,360823000000
江西省,吉安市,新干县,360824000000
江西省,吉安市,永丰县,360825000000
江西省,吉安市,泰和县,360826000000
江西省,吉安市,遂川县,360827000000
江西省,吉安市,万安县,360828000000
江西省,吉安市,安福县,360829000000
江西省,吉安市,永新县,360830000000
江西省,吉安市,井冈山市,360881000000
江西省,宜春市,市辖区,360901000000
江西省,宜春市,袁州区,360902000000
江西省,宜春市,奉新县,360921000000
江西省,宜春市,万载县,360922000000
江西省,宜春市,上高县,360923000000
江西省,宜春市,宜丰县,360924000000
江西省,宜春市,靖安县,360925000000
江西省,宜春市,铜鼓县,360926000000
江西省,宜春市,丰城市,360981000000
江西省,宜春市,樟树市,360982000000
江西省,宜春市,高安市,360983000000
江西省,抚州市,市辖区,361001000000
江西省,抚州市,临川区,361002000000
江西省,抚州市,东乡区,361003000000
江西省,抚州市,南城县,361021000000
江西省,抚州市,黎川县,361022000000
江西省,抚州市,南丰县,361023000000
江西省,抚州市,崇仁县,361024000000
江西省,抚州市,乐安县,361025000000
江西省,抚州市,宜黄县,361026000000
江西省,抚州市,金溪县,361027000000
江西省,抚州市,资溪县,361028000000
江西省,抚州市,广昌县,361030000000
江西省,上饶市,市辖区,361101000000
江西省,上饶市,信州区,361102000000
江西省,上饶市,广丰区,361103000000
江西省,上饶市,广信区,361104000000
江西省,上饶市,玉山县,361123000000
江西省,上饶市,铅山县,361124000000
江西省,上饶市,横峰县,361125000000
江西省,上饶市,弋阳县,361126000000
江西省,上饶市,余干县,361127000000
江西省,上饶市,鄱阳县,361128000000
江西省,上饶市,万年县,361129000000
江西省,上饶市,婺源县,361130000000
江西省,上饶市,德兴市,361181000000
黑龙江省,NA,NA,23
黑龙江省,哈尔滨市,NA,230100000000
黑龙江省,齐齐哈尔市,NA,230200000000
黑龙江省,鸡西市,NA,230300000000
黑龙江省,鹤岗市,NA,230400000000
黑龙江省,双鸭山市,NA,230500000000
黑龙江省,大庆市,NA,230600000000
黑龙江省,伊春市,NA,230700000000
黑龙江省,佳木斯市,NA,230800000000
黑龙江省,七台河市,NA,230900000000
黑龙江省,牡丹江市,NA,231000000000
黑龙江省,黑河市,NA,231100000000
黑龙江省,绥化市,NA,231200000000
黑龙江省,大兴安岭地区,NA,232700000000
黑龙江省,哈尔滨市,市辖区,230101000000
黑龙江省,哈尔滨市,道里区,230102000000
黑龙江省,哈尔滨市,南岗区,230103000000
黑龙江省,哈尔滨市,道外区,230104000000
黑龙江省,哈尔滨市,平房区,230108000000
黑龙江省,哈尔滨市,松北区,230109000000
黑龙江省,哈尔滨市,香坊区,230110000000
黑龙江省,哈尔滨市,呼兰区,230111000000
黑龙江省,哈尔滨市,阿城区,230112000000
黑龙江省,哈尔滨市,双城区,230113000000
黑龙江省,哈尔滨市,依兰县,230123000000
黑龙江省,哈尔滨市,方正县,230124000000
黑龙江省,哈尔滨市,宾县,230125000000
黑龙江省,哈尔滨市,巴彦县,230126000000
黑龙江省,哈尔滨市,木兰县,230127000000
黑龙江省,哈尔滨市,通河县,230128000000
黑龙江省,哈尔滨市,延寿县,230129000000
黑龙江省,哈尔滨市,尚志市,230183000000
黑龙江省,哈尔滨市,五常市,230184000000
黑龙江省,齐齐哈尔市,市辖区,230201000000
黑龙江省,齐齐哈尔市,龙沙区,230202000000
黑龙江省,齐齐哈尔市,建华区,230203000000
黑龙江省,齐齐哈尔市,铁锋区,230204000000
黑龙江省,齐齐哈尔市,昂昂溪区,230205000000
黑龙江省,齐齐哈尔市,富拉尔基区,230206000000
黑龙江省,齐齐哈尔市,碾子山区,230207000000
黑龙江省,齐齐哈尔市,梅里斯达斡尔族区,230208000000
黑龙江省,齐齐哈尔市,龙江县,230221000000
黑龙江省,齐齐哈尔市,依安县,230223000000
黑龙江省,齐齐哈尔市,泰来县,230224000000
黑龙江省,齐齐哈尔市,甘南县,230225000000
黑龙江省,齐齐哈尔市,富裕县,230227000000
黑龙江省,齐齐哈尔市,克山县,230229000000
黑龙江省,齐齐哈尔市,克东县,230230000000
黑龙江省,齐齐哈尔市,拜泉县,230231000000
黑龙江省,齐齐哈尔市,讷河市,230281000000
黑龙江省,鸡西市,市辖区,230301000000
黑龙江省,鸡西市,鸡冠区,230302000000
黑龙江省,鸡西市,恒山区,230303000000
黑龙江省,鸡西市,滴道区,230304000000
黑龙江省,鸡西市,梨树区,230305000000
黑龙江省,鸡西市,城子河区,230306000000
黑龙江省,鸡西市,麻山区,230307000000
黑龙江省,鸡西市,鸡东县,230321000000
黑龙江省,鸡西市,虎林市,230381000000
黑龙江省,鸡西市,密山市,230382000000
黑龙江省,鹤岗市,市辖区,230401000000
黑龙江省,鹤岗市,向阳区,230402000000
黑龙江省,鹤岗市,工农区,230403000000
黑龙江省,鹤岗市,南山区,230404000000
黑龙江省,鹤岗市,兴安区,230405000000
黑龙江省,鹤岗市,东山区,230406000000
黑龙江省,鹤岗市,兴山区,230407000000
黑龙江省,鹤岗市,萝北县,230421000000
黑龙江省,鹤岗市,绥滨县,230422000000
黑龙江省,双鸭山市,市辖区,230501000000
黑龙江省,双鸭山市,尖山区,230502000000
黑龙江省,双鸭山市,岭东区,230503000000
黑龙江省,双鸭山市,四方台区,230505000000
黑龙江省,双鸭山市,宝山区,230506000000
黑龙江省,双鸭山市,集贤县,230521000000
黑龙江省,双鸭山市,友谊县,230522000000
黑龙江省,双鸭山市,宝清县,230523000000
黑龙江省,双鸭山市,饶河县,230524000000
黑龙江省,大庆市,市辖区,230601000000
黑龙江省,大庆市,萨尔图区,230602000000
黑龙江省,大庆市,龙凤区,230603000000
黑龙江省,大庆市,让胡路区,230604000000
黑龙江省,大庆市,红岗区,230605000000
黑龙江省,大庆市,大同区,230606000000
黑龙江省,大庆市,肇州县,230621000000
黑龙江省,大庆市,肇源县,230622000000
黑龙江省,大庆市,林甸县,230623000000
黑龙江省,大庆市,杜尔伯特蒙古族自治县,230624000000
黑龙江省,大庆市,大庆高新技术产业开发区,230671000000
黑龙江省,伊春市,市辖区,230701000000
黑龙江省,伊春市,伊美区,230717000000
黑龙江省,伊春市,乌翠区,230718000000
黑龙江省,伊春市,友好区,230719000000
黑龙江省,伊春市,嘉荫县,230722000000
黑龙江省,伊春市,汤旺县,230723000000
黑龙江省,伊春市,丰林县,230724000000
黑龙江省,伊春市,大箐山县,230725000000
黑龙江省,伊春市,南岔县,230726000000
黑龙江省,伊春市,金林区,230751000000
黑龙江省,伊春市,铁力市,230781000000
黑龙江省,佳木斯市,市辖区,230801000000
黑龙江省,佳木斯市,向阳区,230803000000
黑龙江省,佳木斯市,前进区,230804000000
黑龙江省,佳木斯市,东风区,230805000000
黑龙江省,佳木斯市,郊区,230811000000
黑龙江省,佳木斯市,桦南县,230822000000
黑龙江省,佳木斯市,桦川县,230826000000
黑龙江省,佳木斯市,汤原县,230828000000
黑龙江省,佳木斯市,同江市,230881000000
黑龙江省,佳木斯市,富锦市,230882000000
黑龙江省,佳木斯市,抚远市,230883000000
黑龙江省,七台河市,市辖区,230901000000
黑龙江省,七台河市,新兴区,230902000000
黑龙江省,七台河市,桃山区,230903000000
黑龙江省,七台河市,茄子河区,230904000000
黑龙江省,七台河市,勃利县,230921000000
黑龙江省,牡丹江市,市辖区,231001000000
黑龙江省,牡丹江市,东安区,231002000000
黑龙江省,牡丹江市,阳明区,231003000000
黑龙江省,牡丹江市,爱民区,231004000000
黑龙江省,牡丹江市,西安区,231005000000
黑龙江省,牡丹江市,林口县,231025000000
黑龙江省,牡丹江市,牡丹江经济技术开发区,231071000000
黑龙江省,牡丹江市,绥芬河市,231081000000
黑龙江省,牡丹江市,海林市,231083000000
黑龙江省,牡丹江市,宁安市,231084000000
黑龙江省,牡丹江市,穆棱市,231085000000
黑龙江省,牡丹江市,东宁市,231086000000
黑龙江省,黑河市,市辖区,231101000000
黑龙江省,黑河市,爱辉区,231102000000
黑龙江省,黑河市,逊克县,231123000000
黑龙江省,黑河市,孙吴县,231124000000
黑龙江省,黑河市,北安市,231181000000
黑龙江省,黑河市,五大连池市,231182000000
黑龙江省,黑河市,嫩江市,231183000000
黑龙江省,绥化市,市辖区,231201000000
黑龙江省,绥化市,北林区,231202000000
黑龙江省,绥化市,望奎县,231221000000
黑龙江省,绥化市,兰西县,231222000000
黑龙江省,绥化市,青冈县,231223000000
黑龙江省,绥化市,庆安县,231224000000
黑龙江省,绥化市,明水县,231225000000
黑龙江省,绥化市,绥棱县,231226000000
黑龙江省,绥化市,安达市,231281000000
黑龙江省,绥化市,肇东市,231282000000
黑龙江省,绥化市,海伦市,231283000000
黑龙江省,大兴安岭地区,漠河市,232701000000
黑龙江省,大兴安岭地区,呼玛县,232721000000
黑龙江省,大兴安岭地区,塔河县,232722000000
黑龙江省,大兴安岭地区,加格达奇区,232761000000
黑龙江省,大兴安岭地区,松岭区,232762000000
黑龙江省,大兴安岭地区,新林区,232763000000
黑龙江省,大兴安岭地区,呼中区,232764000000
河北省,NA,NA,13
河北省,石家庄市,NA,130100000000
河北省,唐山市,NA,130200000000
河北省,秦皇岛市,NA,130300000000
河北省,邯郸市,NA,130400000000
河北省,邢台市,NA,130500000000
河北省,保定市,NA,130600000000
河北省,张家口市,NA,130700000000
河北省,承德市,NA,130800000000
河北省,沧州市,NA,130900000000
河北省,廊坊市,NA,131000000000
河北省,衡水市,NA,131100000000
河北省,石家庄市,市辖区,130101000000
河北省,石家庄市,长安区,130102000000
河北省,石家庄市,桥西区,130104000000
河北省,石家庄市,新华区,130105000000
河北省,石家庄市,井陉矿区,130107000000
河北省,石家庄市,裕华区,130108000000
河北省,石家庄市,藁城区,130109000000
河北省,石家庄市,鹿泉区,130110000000
河北省,石家庄市,栾城区,130111000000
河北省,石家庄市,井陉县,130121000000
河北省,石家庄市,正定县,130123000000
河北省,石家庄市,行唐县,130125000000
河北省,石家庄市,灵寿县,130126000000
河北省,石家庄市,高邑县,130127000000
河北省,石家庄市,深泽县,130128000000
河北省,石家庄市,赞皇县,130129000000
河北省,石家庄市,无极县,130130000000
河北省,石家庄市,平山县,130131000000
河北省,石家庄市,元氏县,130132000000
河北省,石家庄市,赵县,130133000000
河北省,石家庄市,石家庄高新技术产业开发区,130171000000
河北省,石家庄市,石家庄循环化工园区,130172000000
河北省,石家庄市,辛集市,130181000000
河北省,石家庄市,晋州市,130183000000
河北省,石家庄市,新乐市,130184000000
河北省,唐山市,市辖区,130201000000
河北省,唐山市,路南区,130202000000
河北省,唐山市,路北区,130203000000
河北省,唐山市,古冶区,130204000000
河北省,唐山市,开平区,130205000000
河北省,唐山市,丰南区,130207000000
河北省,唐山市,丰润区,130208000000
河北省,唐山市,曹妃甸区,130209000000
河北省,唐山市,滦南县,130224000000
河北省,唐山市,乐亭县,130225000000
河北省,唐山市,迁西县,130227000000
河北省,唐山市,玉田县,130229000000
河北省,唐山市,河北唐山芦台经济开发区,130271000000
河北省,唐山市,唐山市汉沽管理区,130272000000
河北省,唐山市,唐山高新技术产业开发区,130273000000
河北省,唐山市,河北唐山海港经济开发区,130274000000
河北省,唐山市,遵化市,130281000000
河北省,唐山市,迁安市,130283000000
河北省,唐山市,滦州市,130284000000
河北省,秦皇岛市,市辖区,130301000000
河北省,秦皇岛市,海港区,130302000000
河北省,秦皇岛市,山海关区,130303000000
河北省,秦皇岛市,北戴河区,130304000000
河北省,秦皇岛市,抚宁区,130306000000
河北省,秦皇岛市,青龙满族自治县,130321000000
河北省,秦皇岛市,昌黎县,130322000000
河北省,秦皇岛市,卢龙县,130324000000
河北省,秦皇岛市,秦皇岛市经济技术开发区,130371000000
河北省,秦皇岛市,北戴河新区,130372000000
河北省,邯郸市,市辖区,130401000000
河北省,邯郸市,邯山区,130402000000
河北省,邯郸市,丛台区,130403000000
河北省,邯郸市,复兴区,130404000000
河北省,邯郸市,峰峰矿区,130406000000
河北省,邯郸市,肥乡区,130407000000
河北省,邯郸市,永年区,130408000000
河北省,邯郸市,临漳县,130423000000
河北省,邯郸市,成安县,130424000000
河北省,邯郸市,大名县,130425000000
河北省,邯郸市,涉县,130426000000
河北省,邯郸市,磁县,130427000000
河北省,邯郸市,邱县,130430000000
河北省,邯郸市,鸡泽县,130431000000
河北省,邯郸市,广平县,130432000000
河北省,邯郸市,馆陶县,130433000000
河北省,邯郸市,魏县,130434000000
河北省,邯郸市,曲周县,130435000000
河北省,邯郸市,邯郸经济技术开发区,130471000000
河北省,邯郸市,邯郸冀南新区,130473000000
河北省,邯郸市,武安市,130481000000
河北省,邢台市,市辖区,130501000000
河北省,邢台市,襄都区,130502000000
河北省,邢台市,信都区,130503000000
河北省,邢台市,任泽区,130505000000
河北省,邢台市,南和区,130506000000
河北省,邢台市,临城县,130522000000
河北省,邢台市,内丘县,130523000000
河北省,邢台市,柏乡县,130524000000
河北省,邢台市,隆尧县,130525000000
河北省,邢台市,宁晋县,130528000000
河北省,邢台市,巨鹿县,130529000000
河北省,邢台市,新河县,130530000000
河北省,邢台市,广宗县,130531000000
河北省,邢台市,平乡县,130532000000
河北省,邢台市,威县,130533000000
河北省,邢台市,清河县,130534000000
河北省,邢台市,临西县,130535000000
河北省,邢台市,河北邢台经济开发区,130571000000
河北省,邢台市,南宫市,130581000000
河北省,邢台市,沙河市,130582000000
河北省,保定市,市辖区,130601000000
河北省,保定市,竞秀区,130602000000
河北省,保定市,莲池区,130606000000
河北省,保定市,满城区,130607000000
河北省,保定市,清苑区,130608000000
河北省,保定市,徐水区,130609000000
河北省,保定市,涞水县,130623000000
河北省,保定市,阜平县,130624000000
河北省,保定市,定兴县,130626000000
河北省,保定市,唐县,130627000000
河北省,保定市,高阳县,130628000000
河北省,保定市,容城县,130629000000
河北省,保定市,涞源县,130630000000
河北省,保定市,望都县,130631000000
河北省,保定市,安新县,130632000000
河北省,保定市,易县,130633000000
河北省,保定市,曲阳县,130634000000
河北省,保定市,蠡县,130635000000
河北省,保定市,顺平县,130636000000
河北省,保定市,博野县,130637000000
河北省,保定市,雄县,130638000000
河北省,保定市,保定高新技术产业开发区,130671000000
河北省,保定市,保定白沟新城,130672000000
河北省,保定市,涿州市,130681000000
河北省,保定市,定州市,130682000000
河北省,保定市,安国市,130683000000
河北省,保定市,高碑店市,130684000000
河北省,张家口市,市辖区,130701000000
河北省,张家口市,桥东区,130702000000
河北省,张家口市,桥西区,130703000000
河北省,张家口市,宣化区,130705000000
河北省,张家口市,下花园区,130706000000
河北省,张家口市,万全区,130708000000
河北省,张家口市,崇礼区,130709000000
河北省,张家口市,张北县,130722000000
河北省,张家口市,康保县,130723000000
河北省,张家口市,沽源县,130724000000
河北省,张家口市,尚义县,130725000000
河北省,张家口市,蔚县,130726000000
河北省,张家口市,阳原县,130727000000
河北省,张家口市,怀安县,130728000000
河北省,张家口市,怀来县,130730000000
河北省,张家口市,涿鹿县,130731000000
河北省,张家口市,赤城县,130732000000
河北省,张家口市,张家口经济开发区,130771000000
河北省,张家口市,张家口市察北管理区,130772000000
河北省,张家口市,张家口市塞北管理区,130773000000
河北省,承德市,市辖区,130801000000
河北省,承德市,双桥区,130802000000
河北省,承德市,双滦区,130803000000
河北省,承德市,鹰手营子矿区,130804000000
河北省,承德市,承德县,130821000000
河北省,承德市,兴隆县,130822000000
河北省,承德市,滦平县,130824000000
河北省,承德市,隆化县,130825000000
河北省,承德市,丰宁满族自治县,130826000000
河北省,承德市,宽城满族自治县,130827000000
河北省,承德市,围场满族蒙古族自治县,130828000000
河北省,承德市,承德高新技术产业开发区,130871000000
河北省,承德市,平泉市,130881000000
河北省,沧州市,市辖区,130901000000
河北省,沧州市,新华区,130902000000
河北省,沧州市,运河区,130903000000
河北省,沧州市,沧县,130921000000
河北省,沧州市,青县,130922000000
河北省,沧州市,东光县,130923000000
河北省,沧州市,海兴县,130924000000
河北省,沧州市,盐山县,130925000000
河北省,沧州市,肃宁县,130926000000
河北省,沧州市,南皮县,130927000000
河北省,沧州市,吴桥县,130928000000
河北省,沧州市,献县,130929000000
河北省,沧州市,孟村回族自治县,130930000000
河北省,沧州市,河北沧州经济开发区,130971000000
河北省,沧州市,沧州高新技术产业开发区,130972000000
河北省,沧州市,沧州渤海新区,130973000000
河北省,沧州市,泊头市,130981000000
河北省,沧州市,任丘市,130982000000
河北省,沧州市,黄骅市,130983000000
河北省,沧州市,河间市,130984000000
河北省,廊坊市,市辖区,131001000000
河北省,廊坊市,安次区,131002000000
河北省,廊坊市,广阳区,131003000000
河北省,廊坊市,固安县,131022000000
河北省,廊坊市,永清县,131023000000
河北省,廊坊市,香河县,131024000000
河北省,廊坊市,大城县,131025000000
河北省,廊坊市,文安县,131026000000
河北省,廊坊市,大厂回族自治县,131028000000
河北省,廊坊市,廊坊经济技术开发区,131071000000
河北省,廊坊市,霸州市,131081000000
河北省,廊坊市,三河市,131082000000
河北省,衡水市,市辖区,131101000000
河北省,衡水市,桃城区,131102000000
河北省,衡水市,冀州区,131103000000
河北省,衡水市,枣强县,131121000000
河北省,衡水市,武邑县,131122000000
河北省,衡水市,武强县,131123000000
河北省,衡水市,饶阳县,131124000000
河北省,衡水市,安平县,131125000000
河北省,衡水市,故城县,131126000000
河北省,衡水市,景县,131127000000
河北省,衡水市,阜城县,131128000000
河北省,衡水市,河北衡水高新技术产业开发区,131171000000
河北省,衡水市,衡水滨湖新区,131172000000
河北省,衡水市,深州市,131182000000
山东省,NA,NA,37
山东省,济南市,NA,370100000000
山东省,青岛市,NA,370200000000
山东省,淄博市,NA,370300000000
山东省,枣庄市,NA,370400000000
山东省,东营市,NA,370500000000
山东省,烟台市,NA,370600000000
山东省,潍坊市,NA,370700000000
山东省,济宁市,NA,370800000000
山东省,泰安市,NA,370900000000
山东省,威海市,NA,371000000000
山东省,日照市,NA,371100000000
山东省,临沂市,NA,371300000000
山东省,德州市,NA,371400000000
山东省,聊城市,NA,371500000000
山东省,滨州市,NA,371600000000
山东省,菏泽市,NA,371700000000
山东省,济南市,市辖区,370101000000
山东省,济南市,历下区,370102000000
山东省,济南市,市中区,370103000000
山东省,济南市,槐荫区,370104000000
山东省,济南市,天桥区,370105000000
山东省,济南市,历城区,370112000000
山东省,济南市,长清区,370113000000
山东省,济南市,章丘区,370114000000
山东省,济南市,济阳区,370115000000
山东省,济南市,莱芜区,370116000000
山东省,济南市,钢城区,370117000000
山东省,济南市,平阴县,370124000000
山东省,济南市,商河县,370126000000
山东省,济南市,济南高新技术产业开发区,370171000000
山东省,青岛市,市辖区,370201000000
山东省,青岛市,市南区,370202000000
山东省,青岛市,市北区,370203000000
山东省,青岛市,黄岛区,370211000000
山东省,青岛市,崂山区,370212000000
山东省,青岛市,李沧区,370213000000
山东省,青岛市,城阳区,370214000000
山东省,青岛市,即墨区,370215000000
山东省,青岛市,青岛高新技术产业开发区,370271000000
山东省,青岛市,胶州市,370281000000
山东省,青岛市,平度市,370283000000
山东省,青岛市,莱西市,370285000000
山东省,淄博市,市辖区,370301000000
山东省,淄博市,淄川区,370302000000
山东省,淄博市,张店区,370303000000
山东省,淄博市,博山区,370304000000
山东省,淄博市,临淄区,370305000000
山东省,淄博市,周村区,370306000000
山东省,淄博市,桓台县,370321000000
山东省,淄博市,高青县,370322000000
山东省,淄博市,沂源县,370323000000
山东省,枣庄市,市辖区,370401000000
山东省,枣庄市,市中区,370402000000
山东省,枣庄市,薛城区,370403000000
山东省,枣庄市,峄城区,370404000000
山东省,枣庄市,台儿庄区,370405000000
山东省,枣庄市,山亭区,370406000000
山东省,枣庄市,滕州市,370481000000
山东省,东营市,市辖区,370501000000
山东省,东营市,东营区,370502000000
山东省,东营市,河口区,370503000000
山东省,东营市,垦利区,370505000000
山东省,东营市,利津县,370522000000
山东省,东营市,广饶县,370523000000
山东省,东营市,东营经济技术开发区,370571000000
山东省,东营市,东营港经济开发区,370572000000
山东省,烟台市,市辖区,370601000000
山东省,烟台市,芝罘区,370602000000
山东省,烟台市,福山区,370611000000
山东省,烟台市,牟平区,370612000000
山东省,烟台市,莱山区,370613000000
山东省,烟台市,蓬莱区,370614000000
山东省,烟台市,烟台高新技术产业开发区,370671000000
山东省,烟台市,烟台经济技术开发区,370672000000
山东省,烟台市,龙口市,370681000000
山东省,烟台市,莱阳市,370682000000
山东省,烟台市,莱州市,370683000000
山东省,烟台市,招远市,370685000000
山东省,烟台市,栖霞市,370686000000
山东省,烟台市,海阳市,370687000000
山东省,潍坊市,市辖区,370701000000
山东省,潍坊市,潍城区,370702000000
山东省,潍坊市,寒亭区,370703000000
山东省,潍坊市,坊子区,370704000000
山东省,潍坊市,奎文区,370705000000
山东省,潍坊市,临朐县,370724000000
山东省,潍坊市,昌乐县,370725000000
山东省,潍坊市,潍坊滨海经济技术开发区,370772000000
山东省,潍坊市,青州市,370781000000
山东省,潍坊市,诸城市,370782000000
山东省,潍坊市,寿光市,370783000000
山东省,潍坊市,安丘市,370784000000
山东省,潍坊市,高密市,370785000000
山东省,潍坊市,昌邑市,370786000000
山东省,济宁市,市辖区,370801000000
山东省,济宁市,任城区,370811000000
山东省,济宁市,兖州区,370812000000
山东省,济宁市,微山县,370826000000
山东省,济宁市,鱼台县,370827000000
山东省,济宁市,金乡县,370828000000
山东省,济宁市,嘉祥县,370829000000
山东省,济宁市,汶上县,370830000000
山东省,济宁市,泗水县,370831000000
山东省,济宁市,梁山县,370832000000
山东省,济宁市,济宁高新技术产业开发区,370871000000
山东省,济宁市,曲阜市,370881000000
山东省,济宁市,邹城市,370883000000
山东省,泰安市,市辖区,370901000000
山东省,泰安市,泰山区,370902000000
山东省,泰安市,岱岳区,370911000000
山东省,泰安市,宁阳县,370921000000
山东省,泰安市,东平县,370923000000
山东省,泰安市,新泰市,370982000000
山东省,泰安市,肥城市,370983000000
山东省,威海市,市辖区,371001000000
山东省,威海市,环翠区,371002000000
山东省,威海市,文登区,371003000000
山东省,威海市,威海火炬高技术产业开发区,371071000000
山东省,威海市,威海经济技术开发区,371072000000
山东省,威海市,威海临港经济技术开发区,371073000000
山东省,威海市,荣成市,371082000000
山东省,威海市,乳山市,371083000000
